DateTime,AI Demand,AI Wind Availability,AI Wind Generation,AI Solar Generation,SNSP,AI Oversupply,Moyle I/C,EWIC I/C,Inter-Jurisdictional Flow
2025-01-01 00:00:00+00:00,4061.751,3356.3179999999998,2007.1100000000001,0.0,0.6401,0.0,261.246,417.63,-456.99
2025-01-01 00:15:00+00:00,4015.7790000000005,3379.6360000000004,2108.378,0.0,0.6353,0.0,187.408,346.57,-414.21
2025-01-01 00:30:00+00:00,3971.138,3471.12,2204.246,0.0,0.6318,0.0,124.073,273.35,-397.41
2025-01-01 00:45:00+00:00,3937.172,3547.469,2312.554,0.0,0.6481,0.0,115.819,294.66,-429.89
2025-01-01 01:00:00+00:00,3924.215,3559.583,2258.205,0.0,0.6503,0.0,115.806,369.67,-411.39
2025-01-01 01:15:00+00:00,3888.0570000000002,3535.34,2156.379,0.0,0.6453,15.70199999999977,115.78,405.19,-410.43
2025-01-01 01:30:00+00:00,3844.5,3590.397,2170.361,0.0,0.6419,51.965999999999894,115.801,341.02,-449.54
2025-01-01 01:45:00+00:00,3791.549,3732.791,2119.734,0.0,0.6344,234.39100000000008,115.78,329.28,-447.98
2025-01-01 02:00:00+00:00,3812.0660000000003,3753.5950000000003,2107.3269999999998,0.0,0.6365,270.06799999999976,115.78,364.62,-438.35
2025-01-01 02:15:00+00:00,3773.562,3734.5099999999998,2089.137,0.0,0.6383,290.1619999999998,115.791,365.17,-437.09
2025-01-01 02:30:00+00:00,3717.612,3676.633,2050.514,0.0,0.6333,269.84000000000015,115.795,346.31,-449.85
2025-01-01 02:45:00+00:00,3653.8459999999995,3556.323,1944.926,0.0,0.6174000000000001,216.82599999999957,115.774,349.38,-431.16
2025-01-01 03:00:00+00:00,3647.8399999999997,3431.457,1909.024,0.0,0.6189,138.42899999999963,115.778,390.52,-412.99
2025-01-01 03:15:00+00:00,3615.537,3299.816,1877.2959999999998,0.0,0.6172,43.46199999999999,115.749,394.61,-419.12
2025-01-01 03:30:00+00:00,3561.689,3199.115,1806.8690000000001,0.0,0.6126,17.6579999999999,115.751,415.69,-422.45
2025-01-01 03:45:00+00:00,3520.544,3198.0519999999997,1776.396,0.0,0.6111,58.935999999999694,115.763,416.02,-416.67
2025-01-01 04:00:00+00:00,3495.7850000000003,3284.621,1737.04,0.0,0.6035,165.94399999999996,115.77,410.34,-428.75
2025-01-01 04:15:00+00:00,3464.0499999999997,3282.37,1699.432,0.0,0.5996,201.13499999999976,115.759,417.09,-423.61
2025-01-01 04:30:00+00:00,3449.024,3261.759,1668.972,0.0,0.6007,223.538,115.744,445.45,-415.4
2025-01-01 04:45:00+00:00,3421.7490000000003,3245.669,1603.1019999999999,0.0,0.5982999999999999,280.97999999999956,115.745,492.39,-402.7
2025-01-01 05:00:00+00:00,3434.221,3242.227,1584.989,0.0,0.6003000000000001,299.91299999999956,115.743,525.34,-387.41
2025-01-01 05:15:00+00:00,3431.365,3237.083,1631.98,0.0,0.5987,240.04500000000007,115.73,466.18,-390.16
2025-01-01 05:30:00+00:00,3411.82,3190.4399999999996,1664.846,0.0,0.5914,138.59599999999955,115.707,391.16,-391.71
2025-01-01 05:45:00+00:00,3438.3269999999998,3140.0330000000004,1754.483,0.0,0.5920000000000001,0.0,115.762,316.19,-415.75
2025-01-01 06:00:00+00:00,3499.6299999999997,3162.901,1904.0230000000001,0.0,0.6026,0.0,115.773,241.2,-421.75
2025-01-01 06:15:00+00:00,3533.881,3076.025,2013.673,0.0,0.6065999999999999,0.0,115.765,166.19,-419.66
2025-01-01 06:30:00+00:00,3550.9610000000002,2986.0099999999998,2101.754,0.0,0.6078,0.0,115.78,91.22,-413.05
2025-01-01 06:45:00+00:00,3576.032,2849.084,2116.114,0.0,0.6064,0.0,115.788,93.73,-423.65
2025-01-01 07:00:00+00:00,3652.585,2854.189,2145.545,0.0,0.6206,0.0,115.786,168.73,-401.49
2025-01-01 07:15:00+00:00,3695.013,2811.058,2107.601,0.0,0.6233,0.0,115.801,221.66,-377.2
2025-01-01 07:30:00+00:00,3725.8109999999997,2840.7889999999998,2089.8940000000002,0.0,0.618,0.0,115.778,177.12,-363.74
2025-01-01 07:45:00+00:00,3758.121,2813.3070000000002,2056.2439999999997,0.0,0.6185,0.0,115.788,228.87,-345.84
2025-01-01 08:00:00+00:00,3781.9489999999996,2765.477,2009.816,0.0,0.6208,0.0,115.774,303.88,-327.81
2025-01-01 08:15:00+00:00,3820.454,2683.594,1965.413,0.0,0.622,0.0,120.897,375.53,-326.21
2025-01-01 08:30:00+00:00,3836.2529999999997,2674.196,1886.2869999999998,0.0,0.6165999999999999,0.0,181.76,381.63,-397.11
2025-01-01 08:45:00+00:00,3879.8859999999995,2654.877,1813.783,0.57,0.6245,0.0,256.351,442.76,-445.96
2025-01-01 09:00:00+00:00,3949.678,2521.299,1756.761,1.5499999999999998,0.6259,0.0,295.063,513.5,-436.06
2025-01-01 09:15:00+00:00,4014.239,2483.0899999999997,1789.146,4.077999999999999,0.6288,0.0,295.162,529.99,-433.15
2025-01-01 09:30:00+00:00,4080.908,2408.5919999999996,1850.179,11.203,0.6354,0.0,295.16,529.98,-457.85
2025-01-01 09:45:00+00:00,4175.798000000001,2394.201,1942.9389999999999,17.846,0.644,0.0,295.17,529.98,-433.74
2025-01-01 10:00:00+00:00,4268.05,2326.68,1993.455,30.918999999999997,0.6454000000000001,0.0,295.159,529.99,-423.93
2025-01-01 10:15:00+00:00,4360.9619999999995,2156.23,2022.725,63.666999999999994,0.6456000000000001,0.0,295.111,529.98,-451.19
2025-01-01 10:30:00+00:00,4417.028,2028.23,1951.687,97.94200000000001,0.6363,0.0,328.44,529.98,-449.76
2025-01-01 10:45:00+00:00,4495.017,1913.526,1788.663,113.18,0.6083,0.0,402.467,529.97,-469.13
2025-01-01 11:00:00+00:00,4567.439,1843.32,1657.394,145.304,0.586,0.0,441.782,529.99,-460.45
2025-01-01 11:15:00+00:00,4616.406,1821.301,1650.582,192.542,0.5884,0.0,441.886,529.99,-448.46
2025-01-01 11:30:00+00:00,4660.47,1742.723,1646.4309999999998,170.933,0.5751,0.0,441.878,528.81,-453.26
2025-01-01 11:45:00+00:00,4714.545,1658.1809999999998,1596.001,215.817,0.5561,0.0,429.593,479.29,-425.35
2025-01-01 12:00:00+00:00,4778.331,1493.248,1458.824,262.406,0.5032,0.0,362.365,404.27,-370.82
2025-01-01 12:15:00+00:00,4803.86,1357.2,1322.839,280.826,0.4618,0.0,362.149,329.73,-289.79
2025-01-01 12:30:00+00:00,4844.37,1292.247,1256.095,248.84400000000002,0.4432,0.0,429.565,287.46,-279.35
2025-01-01 12:45:00+00:00,4894.433,1211.036,1181.263,242.665,0.4119,0.0,441.976,214.32,-272.87
2025-01-01 13:00:00+00:00,4931.608,1164.7259999999999,1134.443,242.039,0.38549999999999995,0.0,441.972,139.32,-279.19
2025-01-01 13:15:00+00:00,4935.782,1129.556,1101.074,226.75199999999998,0.3741,0.0,441.905,135.68,-291.28
2025-01-01 13:30:00+00:00,4928.68,1110.968,1082.251,235.524,0.38689999999999997,0.0,441.896,210.65,-295.09
2025-01-01 13:45:00+00:00,4926.4529999999995,1056.3890000000001,1027.529,216.30900000000003,0.3814,0.0,441.903,254.11,-306.24
2025-01-01 14:00:00+00:00,4919.577,1078.309,1052.48,197.72199999999998,0.3766,0.0,441.904,221.68,-339.14
2025-01-01 14:15:00+00:00,4913.446,1129.325,1102.463,178.145,0.3801,0.0,438.377,209.36,-353.21
2025-01-01 14:30:00+00:00,4914.517,1164.065,1133.993,148.435,0.3699,0.0,382.085,219.82,-331.4
2025-01-01 14:45:00+00:00,4941.84,1128.286,1097.888,125.40400000000001,0.36729999999999996,0.0,368.29,294.78,-254.05
2025-01-01 15:00:00+00:00,4960.853999999999,1158.42,1128.971,82.961,0.39030000000000004,0.0,432.691,369.77,-325.38
2025-01-01 15:15:00+00:00,4971.759,1080.726,1053.247,62.211,0.3859,0.0,441.821,444.78,-309.85
2025-01-01 15:30:00+00:00,4995.8150000000005,1080.085,1048.613,40.528999999999996,0.3832,0.0,441.816,464.42,-287.29
2025-01-01 15:45:00+00:00,5031.0560000000005,1156.76,1124.9189999999999,25.083000000000002,0.3923,0.0,441.701,465.4,-265.54
2025-01-01 16:00:00+00:00,5106.555,1096.6860000000001,1067.287,12.304,0.3865,0.0,441.599,508.44,-220.84
2025-01-01 16:15:00+00:00,5191.913,1099.216,1067.363,3.69,0.3818,0.0,441.617,516.39,-200.14
2025-01-01 16:30:00+00:00,5338.652999999999,1143.938,1109.701,0.0,0.3803,0.0,441.624,529.99,-155.49
2025-01-01 16:45:00+00:00,5487.021000000001,1177.1779999999999,1142.9279999999999,0.0,0.37689999999999996,0.0,441.603,529.98,-92.99
2025-01-01 17:00:00+00:00,5599.456999999999,1167.9080000000001,1132.3500000000001,0.0,0.3722,0.0,441.588,529.97,-68.52
2025-01-01 17:15:00+00:00,5649.057,1113.6190000000001,1076.941,0.0,0.3591,0.0,441.55,529.99,-56.41
2025-01-01 17:30:00+00:00,5659.485000000001,1070.385,1033.037,0.0,0.3514,0.0,441.554,529.97,-42.44
2025-01-01 17:45:00+00:00,5637.737999999999,1060.937,1027.126,0.0,0.35229999999999995,0.0,441.552,529.98,-32.48
2025-01-01 18:00:00+00:00,5591.621000000001,1072.868,1036.629,0.0,0.3483,0.0,441.548,529.97,-27.97
2025-01-01 18:15:00+00:00,5537.92,1061.95,1022.365,0.0,0.3475,0.0,441.55,529.99,-25.94
2025-01-01 18:30:00+00:00,5467.339,1063.863,1022.239,0.0,0.3522,0.0,441.594,529.97,-43.84
2025-01-01 18:45:00+00:00,5396.695000000001,1021.633,981.975,0.0,0.3486,0.0,441.6,529.98,-64.68
2025-01-01 19:00:00+00:00,5390.191,983.704,944.685,0.0,0.3398,0.0,441.585,529.98,-97.72
2025-01-01 19:15:00+00:00,5350.101000000001,937.54,899.867,0.0,0.33409999999999995,0.0,441.568,529.98,-114.34
2025-01-01 19:30:00+00:00,5285.3,906.789,874.188,0.0,0.3333,0.0,441.568,529.95,-117.32
2025-01-01 19:45:00+00:00,5233.159,884.3480000000001,853.2139999999999,0.0,0.3326,0.0,441.578,529.9,-126.26
2025-01-01 20:00:00+00:00,5186.673000000001,866.156,828.752,0.0,0.3309,0.0,441.569,529.92,-146.82
2025-01-01 20:15:00+00:00,5127.073,925.775,882.859,0.0,0.34409999999999996,0.0,441.615,529.89,-168.92
2025-01-01 20:30:00+00:00,5069.58,972.977,928.287,0.0,0.3568,0.0,441.612,529.92,-228.04
2025-01-01 20:45:00+00:00,5017.713,926.6899999999999,886.598,0.0,0.35200000000000004,0.0,441.604,529.9,-238.73
2025-01-01 21:00:00+00:00,4984.522999999999,842.957,803.502,0.0,0.3375,0.0,441.583,529.91,-225.27
2025-01-01 21:15:00+00:00,4918.12,758.538,722.713,0.0,0.32630000000000003,0.0,441.601,529.9,-231.05
2025-01-01 21:30:00+00:00,4850.0560000000005,750.742,712.875,0.0,0.3284,0.0,441.611,529.91,-244.04
2025-01-01 21:45:00+00:00,4773.265,729.7860000000001,692.5,0.0,0.3296,0.0,441.608,529.89,-256.85
2025-01-01 22:00:00+00:00,4704.895,703.821,669.085,0.0,0.3297,0.0,441.624,529.91,-278.97
2025-01-01 22:15:00+00:00,4619.562,763.271,726.364,0.0,0.34850000000000003,0.0,441.608,529.9,-314.76
2025-01-01 22:30:00+00:00,4532.509,722.918,693.9730000000001,0.0,0.3467,0.0,438.65,529.9,-345.09
2025-01-01 22:45:00+00:00,4448.263,746.2760000000001,720.547,0.0,0.3505,0.0,397.793,529.91,-332.48
2025-01-01 23:00:00+00:00,4487.187,797.926,772.605,0.0,0.34909999999999997,0.0,384.079,494.28,-348.14
2025-01-01 23:15:00+00:00,4443.901,802.645,773.8340000000001,0.0,0.3293,0.0,326.888,443.62,-321.89
2025-01-01 23:30:00+00:00,4387.552000000001,808.183,775.558,0.0,0.3371,0.0,296.926,495.56,-301.98
2025-01-01 23:45:00+00:00,4303.81,832.276,798.34,0.0,0.3209,0.0,228.504,452.3,-250.78
2025-01-02 00:00:00+00:00,4246.311,864.563,831.821,0.0,0.3128,0.0,208.472,377.32,-259.02
2025-01-02 00:15:00+00:00,4187.367,935.653,908.0179999999999,0.0,0.3257,0.0,246.366,302.31,-297.06
2025-01-02 00:30:00+00:00,4116.965,920.3629999999999,895.116,0.0,0.3062,0.0,257.087,227.31,-350.5
2025-01-02 00:45:00+00:00,4058.0690000000004,939.952,913.2099999999999,0.0,0.304,0.0,309.804,152.29,-424.74
2025-01-02 01:00:00+00:00,4047.8230000000003,1001.4730000000001,976.786,0.0,0.3136,0.0,300.917,148.43,-406.89
2025-01-02 01:15:00+00:00,4013.588,1035.038,1012.212,0.0,0.3215,0.0,230.913,207.05,-328.18
2025-01-02 01:30:00+00:00,3966.642,1014.181,991.885,0.0,0.33140000000000003,0.0,239.23,249.7,-340.32
2025-01-02 01:45:00+00:00,3933.157,1027.533,1000.989,0.0,0.3691,0.0,313.37,324.65,-412.73
2025-01-02 02:00:00+00:00,3985.208,1075.351,1011.073,0.0,0.3911,0.0,353.72,399.67,-416.71
2025-01-02 02:15:00+00:00,3961.579,1058.692,1009.6030000000001,0.0,0.4045,0.0,335.499,474.66,-406.8
2025-01-02 02:30:00+00:00,3933.407,1077.77,1022.824,0.0,0.4188,0.0,334.158,527.82,-407.62
2025-01-02 02:45:00+00:00,3902.221,1069.3600000000001,996.399,0.0,0.413,0.0,320.193,529.93,-400.14
2025-01-02 03:00:00+00:00,3904.2830000000004,1074.819,1006.931,0.0,0.40759999999999996,0.0,319.166,529.92,-395.69
2025-01-02 03:15:00+00:00,3887.897,1066.066,1011.128,0.0,0.40299999999999997,0.0,300.907,529.94,-394.39
2025-01-02 03:30:00+00:00,3870.1620000000003,1065.775,1035.442,0.0,0.4104,0.0,299.651,529.92,-431.64
2025-01-02 03:45:00+00:00,3861.654,1038.917,1011.2360000000001,0.0,0.4046,0.0,294.953,529.92,-417.52
2025-01-02 04:00:00+00:00,3872.958,1020.223,992.553,0.0,0.3996,0.0,294.716,529.92,-415.55
2025-01-02 04:15:00+00:00,3858.3,1023.197,998.409,0.0,0.4077,0.0,294.726,529.91,-416.16
2025-01-02 04:30:00+00:00,3835.214,1021.5340000000001,1001.0980000000001,0.0,0.4129,0.0,294.734,529.91,-417.6
2025-01-02 04:45:00+00:00,3840.098,1070.946,1045.5,0.0,0.4242,0.0,294.724,529.92,-416.7
2025-01-02 05:00:00+00:00,3900.6600000000003,1097.434,1073.47,0.0,0.4249,0.0,294.709,529.93,-394.96
2025-01-02 05:15:00+00:00,3927.091,1091.798,1066.502,0.0,0.42310000000000003,0.0,299.389,529.93,-372.85
2025-01-02 05:30:00+00:00,3959.134,1007.787,984.0300000000001,0.0,0.4047,0.0,299.908,529.37,-362.55
2025-01-02 05:45:00+00:00,4020.62,975.8029999999999,951.203,0.0,0.39049999999999996,0.0,318.172,483.33,-364.76
2025-01-02 06:00:00+00:00,4171.235000000001,972.5640000000001,945.769,0.0,0.3713,0.0,321.16,408.32,-321.11
2025-01-02 06:15:00+00:00,4266.006,980.9789999999999,955.106,0.0,0.36479999999999996,0.0,355.297,333.34,-329.91
2025-01-02 06:30:00+00:00,4370.351,956.2510000000001,932.7429999999999,0.0,0.3397,0.0,362.711,258.33,-303.7
2025-01-02 06:45:00+00:00,4484.552,934.21,907.0310000000001,0.0,0.3196,0.0,406.576,183.34,-329.2
2025-01-02 07:00:00+00:00,4653.104,861.4830000000001,835.474,0.0,0.2932,0.0,412.154,176.41,-407.23
2025-01-02 07:15:00+00:00,4785.969,862.931,834.653,0.0,0.2875,0.0,388.935,211.27,-351.85
2025-01-02 07:30:00+00:00,4903.246,863.067,837.202,0.0,0.2864,0.0,354.127,277.64,-299.02
2025-01-02 07:45:00+00:00,5015.4490000000005,839.0709999999999,810.887,0.0,0.2894,0.0,359.331,352.61,-278.36
2025-01-02 08:00:00+00:00,5135.536999999999,812.042,784.8190000000001,0.0,0.3034,0.0,427.985,427.59,-319.17
2025-01-02 08:15:00+00:00,5245.445,883.252,853.4830000000001,0.0,0.32539999999999997,0.0,442.014,499.73,-305.25
2025-01-02 08:30:00+00:00,5310.460999999999,884.356,855.753,0.82,0.3182,0.0,442.04,473.28,-317.93
2025-01-02 08:45:00+00:00,5433.817999999999,893.8679999999999,866.7270000000001,6.515,0.3111,0.0,441.923,459.12,-320.93
2025-01-02 09:00:00+00:00,5574.349,890.356,863.618,21.894,0.3166,0.0,441.908,522.22,-308.77
2025-01-02 09:15:00+00:00,5656.027,856.522,829.5830000000001,42.315,0.31120000000000003,0.0,441.91,530.0,-277.0
2025-01-02 09:30:00+00:00,5700.924,805.634,780.249,69.344,0.30469999999999997,0.0,441.878,529.98,-224.98
2025-01-02 09:45:00+00:00,5753.352,802.348,776.502,102.19800000000001,0.30670000000000003,0.0,441.887,529.98,-195.24
2025-01-02 10:00:00+00:00,5780.938,761.971,738.529,136.66000000000003,0.3053,0.0,441.733,529.98,-208.49
2025-01-02 10:15:00+00:00,5790.92,703.894,678.9259999999999,172.68699999999998,0.3017,0.0,441.716,529.98,-187.1
2025-01-02 10:30:00+00:00,5815.342,687.4780000000001,660.98,203.635,0.3025,0.0,441.723,529.98,-168.68
2025-01-02 10:45:00+00:00,5822.545,695.095,669.58,238.75799999999998,0.3096,0.0,441.708,529.98,-148.51
2025-01-02 11:00:00+00:00,5825.804,653.8199999999999,624.125,257.331,0.30579999999999996,0.0,441.694,529.98,-159.95
2025-01-02 11:15:00+00:00,5820.221,602.403,571.7710000000001,292.692,0.3035,0.0,441.688,529.99,-152.13
2025-01-02 11:30:00+00:00,5798.562,539.924,509.834,304.404,0.29600000000000004,0.0,441.678,529.98,-153.05
2025-01-02 11:45:00+00:00,5805.1849999999995,484.21299999999997,452.933,323.398,0.2895,0.0,441.691,529.98,-143.25
2025-01-02 12:00:00+00:00,5821.768,456.81899999999996,422.918,328.668,0.2837,0.0,441.698,529.98,-135.47
2025-01-02 12:15:00+00:00,5825.567,489.32,456.22900000000004,332.075,0.2896,0.0,441.674,529.99,-132.06
2025-01-02 12:30:00+00:00,5824.3460000000005,511.83900000000006,479.568,335.882,0.29460000000000003,0.0,439.649,529.99,-137.4
2025-01-02 12:45:00+00:00,5837.791,452.789,425.50699999999995,334.223,0.2849,0.0,439.701,529.98,-144.62
2025-01-02 13:00:00+00:00,5833.322999999999,554.816,525.188,322.31199999999995,0.2995,0.0,441.211,529.98,-117.49
2025-01-02 13:15:00+00:00,5803.182000000001,555.117,523.415,310.933,0.2988,0.0,441.683,529.99,-136.85
2025-01-02 13:30:00+00:00,5777.909000000001,465.91200000000003,433.00899999999996,290.85999999999996,0.2815,0.0,441.692,529.97,-151.25
2025-01-02 13:45:00+00:00,5772.782,447.962,417.033,265.454,0.2748,0.0,441.675,529.98,-158.93
2025-01-02 14:00:00+00:00,5782.138999999999,463.157,432.103,240.704,0.2723,0.0,441.678,529.99,-166.82
2025-01-02 14:15:00+00:00,5785.697,448.748,416.97999999999996,206.05,0.2625,0.0,441.671,529.97,-161.05
2025-01-02 14:30:00+00:00,5784.544,426.25,394.23400000000004,176.559,0.254,0.0,441.685,529.98,-152.35
2025-01-02 14:45:00+00:00,5796.094,469.1,440.404,148.715,0.2568,0.0,441.668,529.98,-158.74
2025-01-02 15:00:00+00:00,5836.718000000001,522.026,495.916,119.04400000000001,0.25989999999999996,0.0,441.672,529.98,-169.48
2025-01-02 15:15:00+00:00,5863.538,508.636,479.501,82.564,0.2491,0.0,441.669,529.99,-169.71
2025-01-02 15:30:00+00:00,5909.985000000001,536.862,506.65,51.5,0.24609999999999999,0.0,441.684,529.99,-157.56
2025-01-02 15:45:00+00:00,5966.023,543.489,515.889,28.942,0.24239999999999998,0.0,441.651,529.97,-135.31
2025-01-02 16:00:00+00:00,6060.719999999999,553.477,530.3389999999999,13.535,0.2425,0.0,441.681,529.98,-89.81
2025-01-02 16:15:00+00:00,6156.531,559.692,537.74,4.48,0.2384,0.0,441.693,529.97,-68.23
2025-01-02 16:30:00+00:00,6297.578,586.9159999999999,559.82,0.03,0.23579999999999998,0.0,441.719,529.98,-29.95
2025-01-02 16:45:00+00:00,6463.818,622.841,593.24,0.0,0.23550000000000001,0.0,441.706,529.99,14.61
2025-01-02 17:00:00+00:00,6593.709000000001,598.98,570.479,0.0,0.2302,0.0,441.715,529.98,55.3
2025-01-02 17:15:00+00:00,6688.768,588.128,557.457,0.0,0.22519999999999998,0.0,441.702,529.98,64.06
2025-01-02 17:30:00+00:00,6714.839,619.197,589.2139999999999,0.0,0.2298,0.0,441.698,529.98,73.26
2025-01-02 17:45:00+00:00,6712.251,583.934,552.646,0.0,0.2241,0.0,441.709,529.98,80.01
2025-01-02 18:00:00+00:00,6644.644,582.71,552.478,0.0,0.2235,0.0,441.69,529.98,60.35
2025-01-02 18:15:00+00:00,6591.2390000000005,634.448,608.496,0.0,0.23329999999999998,0.0,441.718,529.98,41.15
2025-01-02 18:30:00+00:00,6534.6900000000005,651.894,623.098,0.0,0.23559999999999998,0.0,441.715,529.98,15.85
2025-01-02 18:45:00+00:00,6460.48,668.9259999999999,637.996,0.0,0.2396,0.0,441.77,529.98,-18.38
2025-01-02 19:00:00+00:00,6401.023,679.4459999999999,643.999,0.0,0.2408,0.0,441.779,529.98,-35.32
2025-01-02 19:15:00+00:00,6328.932000000001,631.967,599.5269999999999,0.0,0.2364,0.0,441.754,529.97,-47.44
2025-01-02 19:30:00+00:00,6255.998,628.1940000000001,597.751,0.0,0.239,0.0,441.82,529.97,-73.3
2025-01-02 19:45:00+00:00,6158.259,626.468,595.236,0.0,0.24239999999999998,0.0,441.81,529.98,-112.09
2025-01-02 20:00:00+00:00,6097.457,605.339,573.96,0.0,0.24109999999999998,0.0,441.793,529.98,-143.28
2025-01-02 20:15:00+00:00,6037.043,628.358,599.649,0.0,0.2477,0.0,441.787,529.98,-157.85
2025-01-02 20:30:00+00:00,5971.674999999999,608.585,577.3149999999999,0.0,0.24670000000000003,0.0,441.802,529.98,-182.91
2025-01-02 20:45:00+00:00,5891.543,578.987,547.985,0.0,0.2452,0.0,441.793,529.97,-192.19
2025-01-02 21:00:00+00:00,5803.481,551.149,523.4970000000001,0.0,0.2447,0.0,441.794,529.99,-225.29
2025-01-02 21:15:00+00:00,5724.909,527.861,496.80600000000004,0.0,0.24350000000000002,0.0,441.784,529.98,-244.64
2025-01-02 21:30:00+00:00,5623.572,529.966,499.24699999999996,0.0,0.2482,0.0,441.773,529.98,-275.74
2025-01-02 21:45:00+00:00,5523.6179999999995,560.29,526.172,0.0,0.25739999999999996,0.0,441.788,529.98,-309.38
2025-01-02 22:00:00+00:00,5416.023,546.973,513.3489999999999,0.0,0.2602,0.0,441.785,529.97,-358.62
2025-01-02 22:15:00+00:00,5316.968999999999,513.695,481.487,0.0,0.2588,0.0,441.76,529.97,-362.41
2025-01-02 22:30:00+00:00,5210.522,547.4200000000001,520.93,0.0,0.2713,0.0,441.764,529.98,-399.68
2025-01-02 22:45:00+00:00,5108.8279999999995,548.202,525.082,0.0,0.2779,0.0,441.78,529.99,-459.84
2025-01-02 23:00:00+00:00,5127.735000000001,534.197,512.864,0.0,0.26890000000000003,0.0,441.768,493.98,-486.28
2025-01-02 23:15:00+00:00,5052.544,545.932,526.806,0.0,0.2651,0.0,441.763,437.22,-446.16
2025-01-02 23:30:00+00:00,4959.113,544.346,522.432,0.0,0.2787,0.0,441.732,492.47,-425.35
2025-01-02 23:45:00+00:00,4871.915,591.874,556.227,0.0,0.2974,0.0,441.745,529.97,-455.44
2025-01-03 00:00:00+00:00,4799.942,653.005,559.698,0.0,0.2954,0.0,441.729,529.98,-446.68
2025-01-03 00:15:00+00:00,4716.23,632.028,487.777,0.0,0.2845,0.0,441.726,529.98,-443.87
2025-01-03 00:30:00+00:00,4632.62,674.514,493.081,0.0,0.2907,0.0,441.698,529.98,-443.53
2025-01-03 00:45:00+00:00,4562.235000000001,704.316,468.08299999999997,0.0,0.2887,0.0,441.733,529.98,-432.53
2025-01-03 01:00:00+00:00,4545.8060000000005,770.861,516.918,0.0,0.2944,0.0,441.736,529.98,-421.31
2025-01-03 01:15:00+00:00,4509.831,763.554,522.827,0.0,0.2954,0.0,441.731,529.98,-417.39
2025-01-03 01:30:00+00:00,4462.292,753.0229999999999,529.186,0.0,0.29760000000000003,0.0,432.715,529.98,-419.16
2025-01-03 01:45:00+00:00,4397.763,751.369,528.341,0.0,0.2899,0.0,374.307,529.99,-404.25
2025-01-03 02:00:00+00:00,4435.762,785.704,574.418,0.0,0.29350000000000004,0.0,361.186,529.98,-415.9
2025-01-03 02:15:00+00:00,4419.523,766.3140000000001,566.055,0.0,0.2924,0.0,361.202,529.98,-434.65
2025-01-03 02:30:00+00:00,4394.208,784.886,582.018,0.0,0.29710000000000003,0.0,361.213,529.98,-435.06
2025-01-03 02:45:00+00:00,4347.292,781.187,578.467,0.0,0.2991,0.0,361.169,529.98,-446.63
2025-01-03 03:00:00+00:00,4321.4,825.652,587.751,0.0,0.30010000000000003,0.0,361.208,529.98,-425.39
2025-01-03 03:15:00+00:00,4294.829,817.332,573.939,0.0,0.2991,0.0,361.199,529.98,-432.31
2025-01-03 03:30:00+00:00,4261.826,800.359,560.9250000000001,0.0,0.2989,0.0,361.197,529.97,-439.04
2025-01-03 03:45:00+00:00,4241.785,847.7639999999999,593.445,0.0,0.3073,0.0,361.208,529.98,-440.53
2025-01-03 04:00:00+00:00,4224.749,916.547,639.179,0.0,0.3165,0.0,361.216,529.98,-440.75
2025-01-03 04:15:00+00:00,4207.522,998.6410000000001,665.652,0.0,0.3237,0.0,361.212,529.98,-439.37
2025-01-03 04:30:00+00:00,4185.475,991.354,636.693,0.0,0.31620000000000004,0.0,361.203,529.98,-444.52
2025-01-03 04:45:00+00:00,4180.582,1000.8990000000001,649.654,0.0,0.3126,0.0,361.203,493.04,-452.01
2025-01-03 05:00:00+00:00,4212.439,989.071,634.0,0.0,0.2921,0.0,349.75,418.04,-428.4
2025-01-03 05:15:00+00:00,4229.258,962.528,672.839,0.0,0.2733,0.0,287.729,348.35,-402.04
2025-01-03 05:30:00+00:00,4265.803,952.556,717.1899999999999,0.0,0.2764,0.0,271.964,345.58,-415.27
2025-01-03 05:45:00+00:00,4329.82,953.8140000000001,752.667,0.0,0.2671,0.0,271.99,277.06,-438.75
2025-01-03 06:00:00+00:00,4459.592000000001,963.182,794.625,0.0,0.25920000000000004,0.0,268.735,202.06,-422.85
2025-01-03 06:15:00+00:00,4548.81,960.3720000000001,816.678,0.0,0.2477,0.0,226.437,162.16,-384.2
2025-01-03 06:30:00+00:00,4651.223,930.312,847.1010000000001,0.0,0.27140000000000003,0.0,254.153,229.69,-416.47
2025-01-03 06:45:00+00:00,4756.773,945.1389999999999,854.44,0.0,0.29600000000000004,0.0,328.289,304.69,-451.5
2025-01-03 07:00:00+00:00,4932.843000000001,930.64,831.28,0.0,0.3124,0.0,401.895,379.68,-452.97
2025-01-03 07:15:00+00:00,5070.914,938.857,839.0930000000001,0.0,0.3282,0.0,441.733,454.69,-451.39
2025-01-03 07:30:00+00:00,5191.471,936.97,848.134,0.0,0.3337,0.0,441.805,520.45,-437.76
2025-01-03 07:45:00+00:00,5298.603,900.715,863.8389999999999,0.0,0.3299,0.0,441.812,529.99,-428.05
2025-01-03 08:00:00+00:00,5382.509,903.335,881.414,0.0,0.3275,0.0,441.818,529.98,-401.04
2025-01-03 08:15:00+00:00,5495.207,902.064,882.005,0.0,0.3207,0.0,441.775,529.98,-448.28
2025-01-03 08:30:00+00:00,5574.398,837.022,818.3879999999999,1.12,0.3055,0.0,441.755,529.99,-428.04
